timestamp,open,high,low,close,volume
2025-05-15 06:00:00+00:00,0.05,3.33124,0.05,3.33122,40145.6
2025-05-15 06:01:00+00:00,2.6171,3.18719,1.6,2.29999,13045.6
2025-05-15 06:02:00+00:00,2.1966,2.2,1.8,2.0541,17991.9
2025-05-15 06:03:00+00:00,2.05409,2.19659,1.56,1.93995,21260.2
2025-05-15 06:04:00+00:00,1.93997,2.57591,1.86085,2.38499,25604.8
2025-05-15 06:05:00+00:00,2.38499,3.14299,2.38499,2.9898,13767.0
2025-05-15 06:06:00+00:00,2.9898,3.14299,2.8189,2.8189,7370.9
2025-05-15 06:07:00+00:00,2.83047,2.8667,2.0,2.13644,14471.1
2025-05-15 06:08:00+00:00,2.10729,2.27548,1.9734,2.01949,23012.3
2025-05-15 06:09:00+00:00,2.03582,2.26486,1.96669,2.25124,7458.4
2025-05-15 06:10:00+00:00,2.26121,2.96319,2.26121,2.81764,18039.5
2025-05-15 06:11:00+00:00,2.81215,2.84074,2.53357,2.63655,12579.7
2025-05-15 06:12:00+00:00,2.63655,2.80004,2.48531,2.54545,8136.2
2025-05-15 06:13:00+00:00,2.54545,2.70785,2.52249,2.69481,5982.8
2025-05-15 06:14:00+00:00,2.68812,2.69562,2.15426,2.16765,5795.8
2025-05-15 06:15:00+00:00,2.1756,2.21862,2.08782,2.16658,7511.0
2025-05-15 06:16:00+00:00,2.17403,2.18176,2.09188,2.13581,5353.1
2025-05-15 06:17:00+00:00,2.11829,2.19066,2.10937,2.18234,5803.9
2025-05-15 06:18:00+00:00,2.16696,2.53094,2.16696,2.43345,8344.8
2025-05-15 06:19:00+00:00,2.4209,2.44512,2.39438,2.40094,5514.2
2025-05-15 06:20:00+00:00,2.39693,2.41388,2.27,2.30771,5549.7
2025-05-15 06:21:00+00:00,2.29836,2.44841,2.28884,2.39603,5495.1
2025-05-15 06:22:00+00:00,2.39464,2.52724,2.38438,2.52724,4164.3
2025-05-15 06:23:00+00:00,2.52043,2.71552,2.44508,2.5782,5812.4
2025-05-15 06:24:00+00:00,2.5782,2.71485,2.54488,2.71485,4124.6
2025-05-15 06:25:00+00:00,2.72194,2.79874,2.69602,2.79368,6663.8
2025-05-15 06:26:00+00:00,2.76775,2.76876,2.65,2.696,5829.5
2025-05-15 06:27:00+00:00,2.69952,2.72351,2.5836,2.58879,4448.1
2025-05-15 06:28:00+00:00,2.57683,2.6,2.55953,2.59505,4500.5
2025-05-15 06:29:00+00:00,2.58139,2.58496,2.50343,2.56578,6421.4
2025-05-15 06:30:00+00:00,2.58594,2.70134,2.5725,2.67308,2795.0
2025-05-15 06:31:00+00:00,2.66352,2.75101,2.66352,2.75057,11410.3
2025-05-15 06:32:00+00:00,2.75,2.75101,2.65652,2.65652,7282.5
2025-05-15 06:33:00+00:00,2.65,2.69465,2.62148,2.69465,4734.6
2025-05-15 06:34:00+00:00,2.69413,2.77297,2.66715,2.69553,10593.1
2025-05-15 06:35:00+00:00,2.69615,2.78671,2.69552,2.78671,4382.6
2025-05-15 06:36:00+00:00,2.78146,3.04326,2.78146,3.04326,5760.2
2025-05-15 06:37:00+00:00,3.04326,3.25,2.91696,3.08661,8125.0
2025-05-15 06:38:00+00:00,3.10547,3.46628,3.08248,3.16368,17130.9
2025-05-15 06:39:00+00:00,3.18602,3.40313,3.16644,3.321,18807.7
2025-05-15 06:40:00+00:00,3.321,3.4485,3.321,3.40258,14211.9
2025-05-15 06:41:00+00:00,3.4,3.40497,3.21176,3.21176,7186.0
2025-05-15 06:42:00+00:00,3.19276,3.19276,2.98887,3.14279,10777.5
2025-05-15 06:43:00+00:00,3.13863,3.2,3.13863,3.15165,8070.3
2025-05-15 06:44:00+00:00,3.14217,3.22241,3.14217,3.18284,9256.7
2025-05-15 06:45:00+00:00,3.18257,3.19078,3.12548,3.12548,10843.6
2025-05-15 06:46:00+00:00,3.13165,3.14152,2.96033,2.98882,9293.1
2025-05-15 06:47:00+00:00,2.95129,2.99118,2.9222,2.93893,9586.0
2025-05-15 06:48:00+00:00,2.93947,2.94153,2.83355,2.8481,11997.0
2025-05-15 06:49:00+00:00,2.85469,2.87253,2.79689,2.86995,20334.1
2025-05-15 06:50:00+00:00,2.86819,2.94946,2.86819,2.94916,21812.2
2025-05-15 06:51:00+00:00,2.94233,2.95772,2.88245,2.90813,16274.0
2025-05-15 06:52:00+00:00,2.90873,2.90881,2.84233,2.843,15016.2
2025-05-15 06:53:00+00:00,2.84414,2.87242,2.77467,2.78217,18590.0
2025-05-15 06:54:00+00:00,2.77737,2.83621,2.77424,2.82615,17421.3
2025-05-15 06:55:00+00:00,2.83938,2.86106,2.82036,2.85955,15551.7
2025-05-15 06:56:00+00:00,2.86134,2.96335,2.85718,2.9535,21632.1
2025-05-15 06:57:00+00:00,2.94904,3.01981,2.9408,2.98919,19925.9
2025-05-15 06:58:00+00:00,2.98684,3.01042,2.94082,2.94205,19014.8
2025-05-15 06:59:00+00:00,2.93552,2.93552,2.85332,2.85332,19888.6
2025-05-15 07:00:00+00:00,2.85105,2.8944,2.80319,2.87531,20692.5
2025-05-15 07:01:00+00:00,2.88102,2.8944,2.8528,2.89253,17265.0
2025-05-15 07:02:00+00:00,2.90189,2.94157,2.88063,2.94157,16360.1
2025-05-15 07:03:00+00:00,2.93709,2.94359,2.893,2.92238,19900.3
2025-05-15 07:04:00+00:00,2.91704,2.99861,2.90179,2.994,16355.6
2025-05-15 07:05:00+00:00,2.99999,3.04256,2.97953,3.0227,22570.9
2025-05-15 07:06:00+00:00,3.0333,3.08662,3.015,3.08273,17589.5
2025-05-15 07:07:00+00:00,3.085,3.14124,3.085,3.13715,21039.5
2025-05-15 07:08:00+00:00,3.13096,3.18341,3.09267,3.13045,22085.3
2025-05-15 07:09:00+00:00,3.12059,3.15224,3.11334,3.14573,19014.9
2025-05-15 07:10:00+00:00,3.14789,3.20433,3.13632,3.20433,21441.1
2025-05-15 07:11:00+00:00,3.18341,3.2256,3.18341,3.22249,13542.2
2025-05-15 07:12:00+00:00,3.22017,3.31602,3.20389,3.31415,18359.3
2025-05-15 07:13:00+00:00,3.31264,3.41126,3.3,3.3,21637.8
2025-05-15 07:14:00+00:00,3.31677,3.31677,3.20002,3.23232,16284.9
2025-05-15 07:15:00+00:00,3.23961,3.30293,3.23961,3.30293,10564.9
2025-05-15 07:16:00+00:00,3.2878,3.40997,3.2878,3.40225,13786.4
2025-05-15 07:17:00+00:00,3.40548,3.46,3.37676,3.44863,12130.7
2025-05-15 07:18:00+00:00,3.45,3.50367,3.45,3.50055,9239.1
2025-05-15 07:19:00+00:00,3.49676,3.62,3.49504,3.60622,20876.7
2025-05-15 07:20:00+00:00,3.60747,3.61284,3.51073,3.54359,15240.9
2025-05-15 07:21:00+00:00,3.54359,3.63258,3.53569,3.62711,14930.2
2025-05-15 07:22:00+00:00,3.64999,3.71123,3.64364,3.67614,12917.0
2025-05-15 07:23:00+00:00,3.67257,3.67257,3.47687,3.48325,9382.3
2025-05-15 07:24:00+00:00,3.50662,3.52606,3.39562,3.40157,9442.0
2025-05-15 07:25:00+00:00,3.39583,3.49553,3.36682,3.43591,16511.3
2025-05-15 07:26:00+00:00,3.45813,3.5,3.45718,3.4621,14823.0
2025-05-15 07:27:00+00:00,3.45504,3.45972,3.3,3.3,14150.9
2025-05-15 07:28:00+00:00,3.30001,3.37275,3.29918,3.31298,16580.6
2025-05-15 07:29:00+00:00,3.31324,3.31324,3.20862,3.2775,14169.3
2025-05-15 07:30:00+00:00,3.2719,3.27459,2.9419,2.95913,21674.4
2025-05-15 07:31:00+00:00,2.95385,3.14275,2.95385,3.12224,56817.0
2025-05-15 07:32:00+00:00,3.1302,3.26068,3.12712,3.15439,23424.4
2025-05-15 07:33:00+00:00,3.15829,3.20258,3.13977,3.1525,16440.0
2025-05-15 07:34:00+00:00,3.15338,3.19301,3.068,3.09505,20410.9
2025-05-15 07:35:00+00:00,3.09049,3.1,2.96244,2.96244,37071.0
2025-05-15 07:36:00+00:00,2.96586,3.00826,2.94724,2.98231,21323.5
2025-05-15 07:37:00+00:00,2.97643,3.08031,2.96215,3.07627,18951.7
2025-05-15 07:38:00+00:00,3.07631,3.17045,3.0572,3.15711,20134.3
2025-05-15 07:39:00+00:00,3.16548,3.17421,3.13186,3.13866,17928.3
2025-05-15 07:40:00+00:00,3.1339,3.22279,3.09723,3.21107,26965.8
2025-05-15 07:41:00+00:00,3.21773,3.24652,3.1927,3.2018,15746.0
2025-05-15 07:42:00+00:00,3.20097,3.3,3.19914,3.25829,19670.4
2025-05-15 07:43:00+00:00,3.26229,3.31392,3.26229,3.30217,15038.4
2025-05-15 07:44:00+00:00,3.31279,3.38009,3.30452,3.34246,28230.3
2025-05-15 07:45:00+00:00,3.3487,3.37542,3.29155,3.3199,23705.6
2025-05-15 07:46:00+00:00,3.32152,3.32537,3.14365,3.19539,35232.3
2025-05-15 07:47:00+00:00,3.19437,3.24809,3.15039,3.17909,29532.2
2025-05-15 07:48:00+00:00,3.18653,3.2406,3.1792,3.21105,25376.5
2025-05-15 07:49:00+00:00,3.22025,3.25,3.16588,3.16588,19712.1
2025-05-15 07:50:00+00:00,3.17391,3.17391,3.02613,3.03499,33056.7
2025-05-15 07:51:00+00:00,3.03029,3.0737,3.00389,3.05158,31591.7
2025-05-15 07:52:00+00:00,3.05158,3.08736,3.01189,3.0572,19756.5
2025-05-15 07:53:00+00:00,3.06813,3.06813,3.03785,3.06691,19824.4
2025-05-15 07:54:00+00:00,3.06944,3.08609,3.02666,3.03265,17565.9
2025-05-15 07:55:00+00:00,3.03453,3.05693,3.00493,3.03506,11156.9
